dataset;#TrainingRelease;%Training;%Defective in Training;%Defective in Testing;Classifier;Balancing;Feature Selection;Sensitivity;TP;FP;TN;FN;Precision;Recall;AUC;Kappa
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;SMOTE;No Selection;Sensitive Learning;39.0;1918.0;86.0;1.0;0.01992846193152785;0.975;0.5099550898203593;7.316623307011768E-4
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;SMOTE;No Selection;Sensitive Learning;39.0;1918.0;86.0;1.0;0.01992846193152785;0.975;0.5099550898203593;7.316623307011768E-4
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;SMOTE;No Selection;No Sensitivity;5.0;10.0;1994.0;35.0;0.3333333333333333;0.125;0.8722180638722555;0.17299046934004542
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;SMOTE;No Selection;Sensitive Threshold;5.0;10.0;1994.0;35.0;0.3333333333333333;0.125;0.5600049900199601;0.17299046934004542
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;SMOTE;No Selection;Sensitive Learning;1.0;1.0;2003.0;39.0;0.5;0.025;0.7755052395209581;0.04584072448884226
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;SMOTE;No Selection;Sensitive Learning;1.0;1.0;2003.0;39.0;0.5;0.025;0.7755052395209581;0.04584072448884226
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;No Balancing;Best First;No Sensitivity;5.0;57.0;1947.0;35.0;0.08064516129032258;0.125;0.8007609780439122;0.07605833104044553
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;No Balancing;Best First;Sensitive Threshold;5.0;57.0;1947.0;35.0;0.08064516129032258;0.125;0.5482784431137725;0.07605833104044553
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;No Balancing;Best First;Sensitive Learning;3.0;25.0;1979.0;37.0;0.10714285714285714;0.075;0.8165668662674651;0.07330057330057346
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;No Balancing;Best First;Sensitive Learning;3.0;25.0;1979.0;37.0;0.10714285714285714;0.075;0.8165668662674651;0.07330057330057346
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;No Balancing;Best First;No Sensitivity;29.0;192.0;1812.0;11.0;0.13122171945701358;0.725;0.8506424650698603;0.19556265558235358
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;No Balancing;Best First;Sensitive Threshold;29.0;192.0;1812.0;11.0;0.13122171945701358;0.725;0.8145958083832335;0.19556265558235358
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;No Balancing;Best First;Sensitive Learning;10.0;20.0;1984.0;30.0;0.3333333333333333;0.25;0.8116329840319362;0.273528575490476
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;No Balancing;Best First;Sensitive Learning;10.0;20.0;1984.0;30.0;0.3333333333333333;0.25;0.8116329840319362;0.273528575490476
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;No Balancing;Best First;No Sensitivity;10.0;63.0;1941.0;30.0;0.136986301369863;0.25;0.7823914670658683;0.15564202334630364
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;No Balancing;Best First;Sensitive Threshold;10.0;63.0;1941.0;30.0;0.136986301369863;0.25;0.6092814371257484;0.15564202334630364
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;No Balancing;Best First;Sensitive Learning;2.0;3.0;2001.0;38.0;0.4;0.05;0.7911614271457086;0.08490936885782996
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;No Balancing;Best First;Sensitive Learning;2.0;3.0;2001.0;38.0;0.4;0.05;0.7911614271457086;0.08490936885782996
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;Undersampling;Best First;No Sensitivity;24.0;628.0;1376.0;16.0;0.03680981595092025;0.6;0.6769461077844311;0.03373148702770637
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;Undersampling;Best First;Sensitive Threshold;24.0;628.0;1376.0;16.0;0.03680981595092025;0.6;0.643313373253493;0.03373148702770637
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;Undersampling;Best First;Sensitive Learning;30.0;403.0;1601.0;10.0;0.06928406466512702;0.75;0.782129491017964;0.09440317881249369
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;Undersampling;Best First;Sensitive Learning;31.0;406.0;1598.0;9.0;0.07093821510297482;0.775;0.7935192115768464;0.09762262400694428
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;Undersampling;Best First;No Sensitivity;16.0;130.0;1874.0;24.0;0.1095890410958904;0.4;0.7806761477045908;0.14580031695721113
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;Undersampling;Best First;Sensitive Threshold;16.0;130.0;1874.0;24.0;0.1095890410958904;0.4;0.6675648702594811;0.14580031695721113
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;Undersampling;Best First;Sensitive Learning;17.0;103.0;1901.0;23.0;0.14166666666666666;0.425;0.8214757984031936;0.18868447580645187
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;Undersampling;Best First;Sensitive Learning;17.0;103.0;1901.0;23.0;0.14166666666666666;0.425;0.8214757984031936;0.18868447580645187
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;Undersampling;Best First;No Sensitivity;33.0;610.0;1394.0;7.0;0.05132192846034215;0.825;0.7996319860279442;0.0620729251263562
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;Undersampling;Best First;Sensitive Threshold;33.0;610.0;1394.0;7.0;0.05132192846034215;0.825;0.7603043912175649;0.0620729251263562
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;Undersampling;Best First;Sensitive Learning;34.0;367.0;1637.0;6.0;0.08478802992518704;0.85;0.8407559880239521;0.12298291546074867
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;Undersampling;Best First;Sensitive Learning;34.0;367.0;1637.0;6.0;0.08478802992518704;0.85;0.8407559880239521;0.12298291546074867
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;Oversampling;Best First;No Sensitivity;23.0;546.0;1458.0;17.0;0.040421792618629174;0.575;0.6904004491017964;0.040444401455544635
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;Oversampling;Best First;Sensitive Threshold;23.0;546.0;1458.0;17.0;0.040421792618629174;0.575;0.6512724550898203;0.040444401455544635
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;Oversampling;Best First;Sensitive Learning;11.0;145.0;1859.0;29.0;0.07051282051282051;0.275;0.6254678143712575;0.08370089451337627
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;Oversampling;Best First;Sensitive Learning;11.0;138.0;1866.0;29.0;0.0738255033557047;0.275;0.617564870259481;0.08827017382664357
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;Oversampling;Best First;No Sensitivity;23.0;207.0;1797.0;17.0;0.1;0.575;0.7579590818363273;0.14175601709529878
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;Oversampling;Best First;Sensitive Threshold;23.0;207.0;1797.0;17.0;0.1;0.575;0.7358532934131736;0.14175601709529878
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;Oversampling;Best First;Sensitive Learning;20.0;167.0;1837.0;20.0;0.10695187165775401;0.5;0.8197542415169661;0.1487657785260608
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Naive Bayes;Oversampling;Best First;Sensitive Learning;20.0;167.0;1837.0;20.0;0.10695187165775401;0.5;0.8197542415169661;0.1487657785260608
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;Oversampling;Best First;No Sensitivity;33.0;539.0;1465.0;7.0;0.057692307692307696;0.825;0.8175212075848304;0.07396811067004787
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;Oversampling;Best First;Sensitive Threshold;33.0;539.0;1465.0;7.0;0.057692307692307696;0.825;0.7780189620758483;0.07396811067004787
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;Oversampling;Best First;Sensitive Learning;29.0;392.0;1612.0;11.0;0.0688836104513064;0.725;0.754247754491018;0.0934092299835795
SYNCOPE;23;0.8526953;0.12973292;0.019569471;Random Forest;Oversampling;Best First;Sensitive Learning;29.0;392.0;1612.0;11.0;0.0688836104513064;0.725;0.754247754491018;0.0934092299835795
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;SMOTE;Best First;No Sensitivity;10.0;183.0;1821.0;30.0;0.05181347150259067;0.25;0.629316367265469;0.05520689565375868
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;SMOTE;Best First;Sensitive Threshold;10.0;183.0;1821.0;30.0;0.05181347150259067;0.25;0.5793413173652695;0.05520689565375868
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;SMOTE;Best First;Sensitive Learning;5.0;42.0;1962.0;35.0;0.10638297872340426;0.125;0.5967939121756487;0.09582462026334437
SYNCOPE;23;0.8526953;0.12973292;0.019569471;IBk;SMOTE;Best First;Sensitive Learning;5.0;42.0;1962.0;35.0;0.10638297872340426;0.125;0.5973490518962076;0.09582462026334437
